Fecha,Hora,Bosque,Transecto ,Periodo,Planta,Polinizador,sexo,capturado?,Codigo_frasco,Observaciones,Codigo_Final,Latitude,Longitude
4/7/20,13:30:00,3,2,5,Ranunculus sp.,?=84,,no,,,tran1693,,
4/7/20,16:00:00,3,3,5,Prunella grandiflora,Bombus hortorum,,no,,,tran1694,,
4/7/20,16:00:00,3,3,5,Trifolium pratense,Melanargia sp.,,no,,,tran1695,,
4/7/20,16:00:00,3,3,5,Prunella grandiflora,Bombus hortorum,,no,,,tran1696,,
4/7/20,16:00:00,3,3,5,Thymus sp.,Sphaerophoria scripta,macho,no,,,tran1697,,
4/7/20,16:00:00,3,3,5,Thymus sp.,Sphaerophoria scripta,macho,no,,,tran1698,,
4/7/20,16:00:00,3,3,5,Achillea millefolium,,,si,202,,tran1699,,
4/7/20,16:00:00,3,3,5,Achillea millefolium,,,si,203,,tran1700,,
4/7/20,16:00:00,3,3,5,Trifolium pratense,Bombus pratorum,,no,,,tran1701,,
4/7/20,16:00:00,3,3,5,Achillea millefolium,Ochlodes sylvanus,,no,,,tran1702,,
4/7/20,16:00:00,3,3,5,Achillea millefolium,?=203,,no,,,tran1703,,
4/7/20,16:00:00,3,3,5,Lotus corniculatus,Thymelicus sp.,,no,,,tran1704,,
5/7/20,10:30:00,5,1,7,Erica cinerea,Lycaenidae,,no,,,tran1705,,
5/7/20,10:30:00,5,1,7,Ulex gallii,Apis mellifera,,no,,,tran1706,,
5/7/20,10:30:00,5,1,7,Daboecia cantabrica,?=S300,,no,,,tran1707,,
5/7/20,13:30:00,5,2,7,Erica cinerea,Apis mellifera,,no,,,tran1708,,
5/7/20,13:30:00,5,2,7,Ulex gallii,Apis mellifera,,no,,,tran1709,,
5/7/20,13:30:00,5,2,7,Ulex gallii,Apis mellifera,,no,,,tran1710,,
5/7/20,13:30:00,5,2,7,Erica cinerea,Lampides boeticus,,no,,,tran1711,,
5/7/20,13:30:00,5,2,7,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran1712,,
5/7/20,13:30:00,5,2,7,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran1713,,
5/7/20,13:30:00,5,2,7,Erica cinerea,Bombus hortorum,,no,,,tran1714,,
5/7/20,13:30:00,5,2,7,Erica cinerea,Apis mellifera,,no,,,tran1715,,
5/7/20,13:30:00,5,2,7,Erica cinerea,Lampides boeticus,,no,,,tran1716,,
5/7/20,16:30:00,5,3,7,Erica cinerea,Lampides boeticus,,no,,,tran1717,,
5/7/20,16:30:00,5,3,7,Erica cinerea,Apis mellifera,,no,,,tran1718,,
5/7/20,16:30:00,5,3,7,Daboecia cantabrica,?=S300,,no,,,tran1719,,
5/7/20,16:30:00,5,3,7,Erica cinerea,Sphaerophoria scripta,macho,no,,,tran1720,,
5/7/20,16:30:00,5,3,7,Ulex gallii,Apis mellifera,,no,,,tran1721,,
5/7/20,16:30:00,5,3,7,Erica cinerea,Lampides boeticus,,no,,,tran1722,,
5/7/20,16:30:00,5,3,7,Erica cinerea,Apis mellifera,,no,,,tran1723,,
7/7/20,10:30:00,4,1,7,Taraxacum sp.,?=125,,no,,,tran1724,,
7/7/20,10:30:00,4,1,7,Erica cinerea,,,si,204,,tran1725,,
7/7/20,10:30:00,4,1,7,Taraxacum sp.,Eristalis tenax,,no,,,tran1726,,
7/7/20,10:30:00,4,1,7,Potentilla erecta,?=S121,,no,,,tran1727,,
7/7/20,10:30:00,4,1,7,Potentilla erecta,?=S121,,no,,,tran1728,,
7/7/20,10:30:00,4,1,7,Potentilla erecta,?=S121,,no,,,tran1729,,
7/7/20,10:30:00,4,1,7,Potentilla erecta,?=S121,,no,,,tran1730,,
7/7/20,10:30:00,4,1,7,Potentilla erecta,Eristalis tenax,,no,,,tran1731,,
7/7/20,13:30:00,4,2,7,Erica cinerea,Apis mellifera,,no,,,tran1732,,
7/7/20,13:30:00,4,2,7,Taraxacum sp.,Erebia meolans,,no,,,tran1733,,
7/7/20,13:30:00,4,2,7,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran1734,,
7/7/20,13:30:00,4,2,7,Taraxacum sp.,Eristalis tenax,,no,,,tran1735,,
7/7/20,13:30:00,4,2,7,Taraxacum sp.,Sphaerophoria scripta,hembra,no,,,tran1736,,
7/7/20,13:30:00,4,2,7,Erica cinerea,Bombus hortorum,,no,,,tran1737,,
7/7/20,13:30:00,4,2,7,Prunella grandiflora,Bombus hortorum,,no,,,tran1738,,
7/7/20,13:30:00,4,2,7,Potentilla erecta,?=S121,,no,,,tran1739,,
7/7/20,13:30:00,4,2,7,Potentilla erecta,?=S121,,no,,,tran1740,,
7/7/20,13:30:00,4,2,7,Potentilla erecta,?=S121,,no,,,tran1741,,
7/7/20,13:30:00,4,3,7,Erica cinerea,Apis mellifera,,no,,,tran1742,,
7/7/20,13:30:00,4,3,7,Erica cinerea,Apis mellifera,,no,,,tran1743,,
7/7/20,13:30:00,4,3,7,Jasione sp.,Erebia meolans,,no,,,tran1744,,
7/7/20,13:30:00,4,3,7,Trifolium repens,Bombus pascuorum,,no,,,tran1745,,
7/7/20,13:30:00,4,3,7,Potentilla erecta,?=S121,,no,,,tran1746,,
7/7/20,13:30:00,4,3,7,Potentilla erecta,?=S121,,no,,,tran1747,,
7/7/20,13:30:00,4,3,7,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1748,,
7/7/20,13:30:00,4,3,7,Potentilla erecta,?=S121,,no,,,tran1749,,
7/7/20,13:30:00,4,3,7,Potentilla erecta,?=S121,,no,,,tran1750,,
